HORA,ESTRATEGIA,ACTIVO,RUTA,SPREAD_RAW,PNL_EST,ETAPA,ESTADO,DETALLE
09:14:18.263,TEST_STRAT,BTC,Bin->Bybit,5,0000%,0,0000,RADAR,CANDIDATO,Prueba 1
09:14:18.337,STRESS_STRAT,COIN612,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #612
09:14:18.337,STRESS_STRAT,COIN613,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #613
09:14:18.337,STRESS_STRAT,COIN614,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #614
09:14:18.338,STRESS_STRAT,COIN615,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #615
09:14:18.338,STRESS_STRAT,COIN616,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #616
09:14:18.338,STRESS_STRAT,COIN617,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #617
09:14:18.338,STRESS_STRAT,COIN618,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #618
09:14:18.338,STRESS_STRAT,COIN619,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #619
09:14:18.338,STRESS_STRAT,COIN620,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #620
09:14:18.338,STRESS_STRAT,COIN621,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #621
09:14:18.338,STRESS_STRAT,COIN622,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #622
09:14:18.338,STRESS_STRAT,COIN623,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #623
09:14:18.338,STRESS_STRAT,COIN624,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #624
09:14:18.338,STRESS_STRAT,COIN626,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #626
09:14:18.338,STRESS_STRAT,COIN625,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #625
09:14:18.338,STRESS_STRAT,COIN627,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #627
09:14:18.338,STRESS_STRAT,COIN628,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #628
09:14:18.338,STRESS_STRAT,COIN629,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #629
09:14:18.338,STRESS_STRAT,COIN630,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #630
09:14:18.339,STRESS_STRAT,COIN631,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #631
09:14:18.336,STRESS_STRAT,COIN583,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #583
09:14:18.339,STRESS_STRAT,COIN633,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #633
09:14:18.339,STRESS_STRAT,COIN635,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #635
09:14:18.339,STRESS_STRAT,COIN636,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #636
09:14:18.339,STRESS_STRAT,COIN637,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #637
09:14:18.339,STRESS_STRAT,COIN638,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #638
09:14:18.339,STRESS_STRAT,COIN634,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #634
09:14:18.339,STRESS_STRAT,COIN639,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #639
09:14:18.339,STRESS_STRAT,COIN640,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #640
09:14:18.339,STRESS_STRAT,COIN641,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #641
09:14:18.339,STRESS_STRAT,COIN642,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #642
09:14:18.339,STRESS_STRAT,COIN643,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #643
09:14:18.339,STRESS_STRAT,COIN644,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #644
09:14:18.340,STRESS_STRAT,COIN645,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #645
09:14:18.337,STRESS_STRAT,COIN599,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #599
09:14:18.340,STRESS_STRAT,COIN646,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #646
09:14:18.340,STRESS_STRAT,COIN647,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #647
09:14:18.340,STRESS_STRAT,COIN650,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #650
09:14:18.340,STRESS_STRAT,COIN649,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #649
09:14:18.340,STRESS_STRAT,COIN651,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #651
09:14:18.340,STRESS_STRAT,COIN652,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #652
09:14:18.340,STRESS_STRAT,COIN653,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #653
09:14:18.340,STRESS_STRAT,COIN654,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #654
09:14:18.340,STRESS_STRAT,COIN655,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #655
09:14:18.340,STRESS_STRAT,COIN656,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #656
09:14:18.340,STRESS_STRAT,COIN657,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #657
09:14:18.340,STRESS_STRAT,COIN658,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #658
09:14:18.340,STRESS_STRAT,COIN659,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #659
09:14:18.341,STRESS_STRAT,COIN660,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #660
09:14:18.341,STRESS_STRAT,COIN661,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #661
09:14:18.341,STRESS_STRAT,COIN662,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #662
09:14:18.341,STRESS_STRAT,COIN663,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #663
09:14:18.341,STRESS_STRAT,COIN664,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #664
09:14:18.341,STRESS_STRAT,COIN665,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #665
09:14:18.341,STRESS_STRAT,COIN666,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #666
09:14:18.341,STRESS_STRAT,COIN667,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #667
09:14:18.341,STRESS_STRAT,COIN668,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #668
09:14:18.341,STRESS_STRAT,COIN669,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #669
09:14:18.341,STRESS_STRAT,COIN670,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #670
09:14:18.341,STRESS_STRAT,COIN671,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #671
09:14:18.341,STRESS_STRAT,COIN673,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #673
09:14:18.341,STRESS_STRAT,COIN672,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #672
09:14:18.341,STRESS_STRAT,COIN674,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #674
09:14:18.341,STRESS_STRAT,COIN675,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #675
09:14:18.342,STRESS_STRAT,COIN676,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #676
09:14:18.342,STRESS_STRAT,COIN677,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #677
09:14:18.342,STRESS_STRAT,COIN679,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #679
09:14:18.342,STRESS_STRAT,COIN680,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #680
09:14:18.342,STRESS_STRAT,COIN681,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #681
09:14:18.342,STRESS_STRAT,COIN678,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #678
09:14:18.342,STRESS_STRAT,COIN602,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #602
09:14:18.342,STRESS_STRAT,COIN682,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #682
09:14:18.342,STRESS_STRAT,COIN683,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #683
09:14:18.342,STRESS_STRAT,COIN684,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #684
09:14:18.342,STRESS_STRAT,COIN685,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #685
09:14:18.342,STRESS_STRAT,COIN686,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #686
09:14:18.342,STRESS_STRAT,COIN688,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #688
09:14:18.342,STRESS_STRAT,COIN687,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #687
09:14:18.342,STRESS_STRAT,COIN690,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #690
09:14:18.342,STRESS_STRAT,COIN689,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #689
09:14:18.343,STRESS_STRAT,COIN693,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #693
09:14:18.343,STRESS_STRAT,COIN694,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #694
09:14:18.343,STRESS_STRAT,COIN695,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #695
09:14:18.343,STRESS_STRAT,COIN648,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #648
09:14:18.339,STRESS_STRAT,COIN632,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #632
09:14:18.343,STRESS_STRAT,COIN697,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #697
09:14:18.343,STRESS_STRAT,COIN698,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #698
09:14:18.343,STRESS_STRAT,COIN696,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #696
09:14:18.343,STRESS_STRAT,COIN699,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #699
09:14:18.343,STRESS_STRAT,COIN700,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #700
09:14:18.343,STRESS_STRAT,COIN701,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #701
09:14:18.343,STRESS_STRAT,COIN702,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #702
09:14:18.343,STRESS_STRAT,COIN703,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #703
09:14:18.343,STRESS_STRAT,COIN704,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #704
09:14:18.343,STRESS_STRAT,COIN705,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #705
09:14:18.343,STRESS_STRAT,COIN708,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #708
09:14:18.343,STRESS_STRAT,COIN706,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #706
09:14:18.343,STRESS_STRAT,COIN707,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #707
09:14:18.342,STRESS_STRAT,COIN691,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #691
09:14:18.344,STRESS_STRAT,COIN709,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #709
09:14:18.344,STRESS_STRAT,COIN710,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #710
09:14:18.344,STRESS_STRAT,COIN711,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #711
09:14:18.344,STRESS_STRAT,COIN712,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #712
09:14:18.344,STRESS_STRAT,COIN713,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #713
09:14:18.344,STRESS_STRAT,COIN714,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #714
09:14:18.344,STRESS_STRAT,COIN715,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #715
09:14:18.344,STRESS_STRAT,COIN716,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #716
09:14:18.344,STRESS_STRAT,COIN718,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #718
09:14:18.344,STRESS_STRAT,COIN719,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #719
09:14:18.344,STRESS_STRAT,COIN721,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #721
09:14:18.344,STRESS_STRAT,COIN720,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #720
09:14:18.344,STRESS_STRAT,COIN723,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #723
09:14:18.344,STRESS_STRAT,COIN724,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #724
09:14:18.344,STRESS_STRAT,COIN725,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #725
09:14:18.344,STRESS_STRAT,COIN726,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #726
09:14:18.344,STRESS_STRAT,COIN727,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #727
09:14:18.344,STRESS_STRAT,COIN728,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #728
09:14:18.345,STRESS_STRAT,COIN729,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #729
09:14:18.345,STRESS_STRAT,COIN730,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #730
09:14:18.345,STRESS_STRAT,COIN731,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #731
09:14:18.345,STRESS_STRAT,COIN732,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #732
09:14:18.345,STRESS_STRAT,COIN733,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #733
09:14:18.345,STRESS_STRAT,COIN734,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #734
09:14:18.345,STRESS_STRAT,COIN735,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #735
09:14:18.345,STRESS_STRAT,COIN737,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #737
09:14:18.345,STRESS_STRAT,COIN736,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #736
09:14:18.345,STRESS_STRAT,COIN738,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #738
09:14:18.345,STRESS_STRAT,COIN739,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #739
09:14:18.345,STRESS_STRAT,COIN740,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #740
09:14:18.345,STRESS_STRAT,COIN741,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #741
09:14:18.345,STRESS_STRAT,COIN743,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #743
09:14:18.345,STRESS_STRAT,COIN742,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #742
09:14:18.345,STRESS_STRAT,COIN744,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #744
09:14:18.346,STRESS_STRAT,COIN745,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #745
09:14:18.346,STRESS_STRAT,COIN746,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #746
09:14:18.343,STRESS_STRAT,COIN692,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #692
09:14:18.346,STRESS_STRAT,COIN749,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #749
09:14:18.346,STRESS_STRAT,COIN751,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #751
09:14:18.346,STRESS_STRAT,COIN750,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #750
09:14:18.346,STRESS_STRAT,COIN752,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #752
09:14:18.346,STRESS_STRAT,COIN753,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #753
09:14:18.346,STRESS_STRAT,COIN754,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #754
09:14:18.346,STRESS_STRAT,COIN755,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #755
09:14:18.346,STRESS_STRAT,COIN756,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #756
09:14:18.346,STRESS_STRAT,COIN757,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #757
09:14:18.347,STRESS_STRAT,COIN758,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #758
09:14:18.347,STRESS_STRAT,COIN759,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #759
09:14:18.347,STRESS_STRAT,COIN760,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #760
09:14:18.347,STRESS_STRAT,COIN761,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #761
09:14:18.347,STRESS_STRAT,COIN762,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #762
09:14:18.347,STRESS_STRAT,COIN763,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #763
09:14:18.347,STRESS_STRAT,COIN764,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #764
09:14:18.347,STRESS_STRAT,COIN765,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #765
09:14:18.347,STRESS_STRAT,COIN766,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #766
09:14:18.347,STRESS_STRAT,COIN767,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #767
09:14:18.347,STRESS_STRAT,COIN768,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #768
09:14:18.347,STRESS_STRAT,COIN769,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #769
09:14:18.348,STRESS_STRAT,COIN770,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #770
09:14:18.348,STRESS_STRAT,COIN771,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #771
09:14:18.348,STRESS_STRAT,COIN772,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #772
09:14:18.348,STRESS_STRAT,COIN722,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #722
09:14:18.348,STRESS_STRAT,COIN773,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #773
09:14:18.348,STRESS_STRAT,COIN774,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #774
09:14:18.344,STRESS_STRAT,COIN717,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #717
09:14:18.348,STRESS_STRAT,COIN775,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #775
09:14:18.348,STRESS_STRAT,COIN776,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #776
09:14:18.348,STRESS_STRAT,COIN777,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #777
09:14:18.348,STRESS_STRAT,COIN778,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #778
09:14:18.348,STRESS_STRAT,COIN780,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #780
09:14:18.348,STRESS_STRAT,COIN779,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #779
09:14:18.348,STRESS_STRAT,COIN781,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #781
09:14:18.349,STRESS_STRAT,COIN782,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #782
09:14:18.349,STRESS_STRAT,COIN784,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #784
09:14:18.349,STRESS_STRAT,COIN785,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #785
09:14:18.349,STRESS_STRAT,COIN748,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #748
09:14:18.349,STRESS_STRAT,COIN786,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #786
09:14:18.349,STRESS_STRAT,COIN787,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #787
09:14:18.349,STRESS_STRAT,COIN788,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #788
09:14:18.349,STRESS_STRAT,COIN789,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #789
09:14:18.349,STRESS_STRAT,COIN790,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #790
09:14:18.349,STRESS_STRAT,COIN791,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #791
09:14:18.349,STRESS_STRAT,COIN792,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #792
09:14:18.349,STRESS_STRAT,COIN793,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #793
09:14:18.349,STRESS_STRAT,COIN794,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #794
09:14:18.349,STRESS_STRAT,COIN795,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #795
09:14:18.349,STRESS_STRAT,COIN796,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #796
09:14:18.349,STRESS_STRAT,COIN797,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #797
09:14:18.350,STRESS_STRAT,COIN798,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #798
09:14:18.350,STRESS_STRAT,COIN799,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #799
09:14:18.350,STRESS_STRAT,COIN801,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #801
09:14:18.350,STRESS_STRAT,COIN800,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #800
09:14:18.346,STRESS_STRAT,COIN747,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #747
09:14:18.350,STRESS_STRAT,COIN802,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #802
09:14:18.350,STRESS_STRAT,COIN803,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #803
09:14:18.350,STRESS_STRAT,COIN804,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #804
09:14:18.350,STRESS_STRAT,COIN805,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #805
09:14:18.350,STRESS_STRAT,COIN807,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #807
09:14:18.350,STRESS_STRAT,COIN806,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #806
09:14:18.350,STRESS_STRAT,COIN808,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #808
09:14:18.350,STRESS_STRAT,COIN809,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #809
09:14:18.350,STRESS_STRAT,COIN810,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #810
09:14:18.350,STRESS_STRAT,COIN811,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #811
09:14:18.350,STRESS_STRAT,COIN812,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #812
09:14:18.350,STRESS_STRAT,COIN814,ExA->ExB,0,5000%,1,5000,EJECUCION,DISPARANDO,Hilo Virtual #814
